 TIME                    	Cooling                  	Sensible                 	CoolingPower             	CoolingHeatRejection     	Heating                  	HeatingPower             	HeatingHeatAbsorption    	
  +7.5375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.5500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.5625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.5750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.5875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.6000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.6125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.6250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.6375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.6500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.6625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.6750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.6875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.7000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.7125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.7250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.7375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.7500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.7625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.7750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.7875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.8000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.8125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.8250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.8375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.8500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.8625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.8750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.8875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.9000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.9125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.9250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.9375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.9500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.9625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.9750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +7.9875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.0000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.0125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.0250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.0375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.0500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.0625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.0750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.0875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.1000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.1125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.1250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.1375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.1500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.1625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.1750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.1875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.2000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.2125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.2250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.2375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.2500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.2625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.2750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.2875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.3000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.3125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.3250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.3375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.3500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.3625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.3750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.3875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.4000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.4125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.4250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.4375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.4500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.4625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.4750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.4875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.5000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.5125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.5250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.5375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.5500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.5625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.5750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.5875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.6000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.6125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.6250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.6375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.6500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.6625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.6750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.6875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.7000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.7125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.7250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.7375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.7500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.7625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.7750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.7875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.8000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.8125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.8250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.8375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.8500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.8625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.8750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.8875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.9000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.9125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.9250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.9375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.9500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.9625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.9750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +8.9875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +9.0000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +9.0125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +9.0250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +9.0375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +9.0500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +9.0625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
